"id","language_id","key","value","description","created_at","updated_at"
"22d4cf2b-3085-4a8b-91e5-321124bd9fa1",c26e25a5-9846-467d-8531-840d59f01abf,total_winners,ਕੁੱਲ ਵਿਜੇਤਾ,,2020-11-19 11:38:54,2020-11-19 11:38:54
"7d6efdcd-0d2a-468f-aa33-3a1fceb20ec9",c26e25a5-9846-467d-8531-840d59f01abf,treasure_chest_of_coins,ਸਿੱਕਿਆਂ ਦਾ ਖ਼ਜ਼ਾਨਾ,,2020-11-19 11:39:01,2020-11-19 11:39:01
c1c0a78e-2b68-423d-9afb-699e757f61a6,c26e25a5-9846-467d-8531-840d59f01abf,trolley_of_coins,ਸਿੱਕੇ ਦੀ ਟਰਾਲੀ,,2020-11-19 11:39:09,2020-11-19 11:39:09
"9872c38f-e755-401d-b261-51ba37710ae3",c26e25a5-9846-467d-8531-840d59f01abf,upload_your_avatar,ਆਪਣਾ ਅਵਤਾਰ ਅਪਲੋਡ ਕਰੋ,,2020-11-19 11:39:16,2020-11-19 11:39:16
"94792bdc-bbd1-45f0-99f1-108a31aa3ffa",c26e25a5-9846-467d-8531-840d59f01abf,username_is_required,ਯੂਸੇਰ ਨੇਮ ਨਾਮ ਲੋੜ ਹੈ,,2020-11-19 11:39:24,2020-11-19 11:39:24
"513192c1-2e8b-42b3-ada8-09109a06ddf3",c26e25a5-9846-467d-8531-840d59f01abf,verify_otp,ਓਟੀਪੀ ਦਰਜ ਕਰੋ,,2020-11-19 11:39:31,2020-11-19 11:39:31
ba1dc1b9-a0c0-4986-a861-239b990d825a,c26e25a5-9846-467d-8531-840d59f01abf,wallet_bottommenu,ਬਟੂਆ,,2020-11-19 11:39:36,2020-11-19 11:39:36
b269298d-7471-4fd0-9a03-172bed2444fb,c26e25a5-9846-467d-8531-840d59f01abf,wallet_of_coins,ਸਿੱਕਿਆਂ ਦਾ ਪਰਸ,,2020-11-19 11:39:43,2020-11-19 11:39:43
"37d3d1cf-94bd-45c3-9c38-ec9a2db727f6",c26e25a5-9846-467d-8531-840d59f01abf,will_be_announced_soon,ਜਲਦੀ ਹੀ ਉਪਲਬਧ ਹੋ ਜਾਵੇਗਾ.,,2020-11-19 11:39:49,2020-11-19 11:39:49
ede38201-6635-46c5-b8fa-78eb33ba84c5,c26e25a5-9846-467d-8531-840d59f01abf,will_be_deducted_as_service_charge,ਸਰਵਿਸ ਚਾਰਜ ਵਜੋਂ 20% ਕਟੌਤੀ ਕੀਤੀ ਜਾਏਗੀ,,2020-11-19 11:39:56,2020-11-19 11:39:56
d1afc787-ccbe-4d48-a194-feb4aa8ff983,c26e25a5-9846-467d-8531-840d59f01abf,win_upto,ਜਿੱਤੇ,,2020-11-19 11:40:04,2020-11-19 11:40:04
deeeba6c-be8b-4b00-8bbb-361794599bb7,c26e25a5-9846-467d-8531-840d59f01abf,winners,ਵਿਜੇਤਾ,,2020-11-19 11:40:10,2020-11-19 11:40:10
"1396a1d7-d2a1-4387-b7aa-7cdb1d1eb9ad",c26e25a5-9846-467d-8531-840d59f01abf,winning_prize,ਇਨਾਮ ਦੀ ਰਕਮ,,2020-11-19 11:40:17,2020-11-19 11:40:17
"17441099-7238-415b-80e4-3f645d5b0e56",c26e25a5-9846-467d-8531-840d59f01abf,withdraw,ਨਾਲ,,2020-11-19 11:40:28,2020-11-19 11:40:28
a3aa9d88-0193-43c4-8d34-c8a20e3430be,c26e25a5-9846-467d-8531-840d59f01abf,withdraw_money,ਪੈਸੇ ਕਢਾਓ,,2020-11-19 11:40:35,2020-11-19 11:40:35
b4c39303-0a63-4e27-a89f-c0faacb9a83c,c26e25a5-9846-467d-8531-840d59f01abf,won,ਜੀਤ ਲਿਤਾ,,2020-11-19 11:40:45,2020-11-19 11:40:45
c3ed840c-898b-4666-b045-ddc4bfbd8df8,c26e25a5-9846-467d-8531-840d59f01abf,yes,ਹਾਂ,,2020-11-19 11:40:52,2020-11-19 11:40:52
"748e4081-5bf3-478b-a0fd-b37a70f549ab",c26e25a5-9846-467d-8531-840d59f01abf,answers,ਜਵਾਬ,,2020-11-19 11:41:01,2020-11-19 11:41:01
"39343c7d-7be6-49e4-bd57-cda316644779",c26e25a5-9846-467d-8531-840d59f01abf,total_score,ਕੁਲ ਅੰਕ,,2020-11-19 11:41:11,2020-11-19 11:41:11
"20cad5c8-9036-470a-8d33-6868461f213e",c26e25a5-9846-467d-8531-840d59f01abf,right_answers,ਸਹੀ ਜਵਾਬ,,2020-11-19 11:41:40,2020-11-19 11:41:40
b2378c99-6415-4868-ae1e-68c35a7bd39f,c26e25a5-9846-467d-8531-840d59f01abf,unattempted_questions,ਜਵਾਬ ਨਹੀਂ ਦਿੱਤਾ,,2020-11-19 11:41:49,2020-11-19 11:41:49
"44f209b0-ee69-4f65-bf6c-aa8c3b322152",c26e25a5-9846-467d-8531-840d59f01abf,wrong_answers,ਗਲਤ ਉੱਤਰ,,2020-11-19 11:41:57,2020-11-19 11:41:57
"8e307487-2093-47e6-ae27-dcdfac91515d",c26e25a5-9846-467d-8531-840d59f01abf,view_answers,ਉੱਤਰ ਵੇਖੋ,,2020-11-19 11:42:05,2020-11-19 11:42:05
ce081705-d529-4364-aff0-516339fbf2a8,c26e25a5-9846-467d-8531-840d59f01abf,purchased_successfully,ਸਫਲਤਾਪੂਰਵਕ ਖਰੀਦਿਆ ਗਿਆ,,2020-11-19 11:42:13,2020-11-19 11:42:13
"55e2c3de-03bc-4db3-97af-b967b34c9e50",c26e25a5-9846-467d-8531-840d59f01abf,success,ਸਫਲਤਾ,,2020-11-19 11:42:20,2020-11-19 11:42:20
deb12ddd-50af-4184-af77-3ca798e33789,c26e25a5-9846-467d-8531-840d59f01abf,common_error_popup,ਕੁਝ ਗਲਤ ਹੋ ਗਿਆ.,,2020-11-19 11:42:36,2020-11-19 11:42:36
"1f237e0d-59ef-4ec4-8946-0d1278e4e322",c26e25a5-9846-467d-8531-840d59f01abf,contact_read_popup,ਤੁਹਾਡੇ ਕੋਲ ਸੰਪਰਕ ਪੜ੍ਹਨ ਦੀ ਅਨੁਮਤੀ ਨਹੀਂ ਹੈ,,2020-11-19 11:42:44,2020-11-19 11:42:44
"411a301d-c5a1-4d29-8a3e-f97edd9653b8",c26e25a5-9846-467d-8531-840d59f01abf,oops,ਓਹ ਨਹੀਂ!,,2020-11-19 11:42:52,2020-11-19 11:42:52
"3fecade4-6d9a-4691-80f1-2ef7c9a2a2bf",c26e25a5-9846-467d-8531-840d59f01abf,leave_quiz,ਕੁਇਜ਼ ਛੱਡੋ,,2020-11-19 11:43:00,2020-11-19 11:43:00
"129714a7-17ac-4706-b4fb-acd6ef99f5f7",c26e25a5-9846-467d-8531-840d59f01abf,leave_quiz_reconfirm,ਕੀ ਤੁਸੀਂ ਯਕੀਨਨ ਕਵਿਜ਼ ਛੱਡਣਾ ਚਾਹੁੰਦੇ ਹੋ?,,2020-11-19 11:43:07,2020-11-19 11:43:07
c276495b-a9c9-4d1a-ba09-8ff1a4b79c15,c26e25a5-9846-467d-8531-840d59f01abf,winners_announced_title,ਵਿਜੇਤਾ ਘੋਸ਼ਿਤ,,2020-11-19 11:43:14,2020-11-19 11:43:14
ff02eb14-7dac-4a37-b7e3-a8d6c54ccf4a,c26e25a5-9846-467d-8531-840d59f01abf,winners_announced_body,ਹੁਣੇ ਲਿਸਟ ਚੈੱਕ ਕਰੋ! ਵਿਜੇਤਾ ਨੂੰ ਵਧਾਈ!,,2020-11-19 11:43:22,2020-11-19 11:43:22
fc7042f7-546f-47ce-9b00-e3a4b642d43e,c26e25a5-9846-467d-8531-840d59f01abf,will_start_in_few_minutes_title,ਕੁਇਜ਼ ਕੁਝ ਮਿੰਟਾਂ ਵਿੱਚ ਸ਼ੁਰੂ ਹੋ ਜਾਵੇਗਾ,,2020-11-19 11:43:29,2020-11-19 11:43:29
"0c8d8422-ae30-47f9-8f0b-99df1bc32750",c26e25a5-9846-467d-8531-840d59f01abf,will_start_in_few_minutes_body,"ਹਰ ਕੋਈ ਤਿਆਰ ਕਰ ਰਿਹਾ ਹੈ, ਕੀ ਤੁਸੀਂ ਵੀ ?",,2020-11-19 11:43:38,2020-11-19 11:43:38
"89e7802b-17ab-4617-83ea-e6ec0e2087e7",c26e25a5-9846-467d-8531-840d59f01abf,suspended_due_to_less_participants_title,ਕੁਇਜ਼ ਘੱਟ ਮੈਂਬਰਾਂ ਕਾਰਨ ਕੈਨ੍ਸਲ ਕੀਤਾ ਗਿਆ,,2020-11-19 11:43:55,2020-11-19 11:43:55
"9f343952-775a-4ad1-bc5c-68c32954e690",c26e25a5-9846-467d-8531-840d59f01abf,suspended_due_to_less_participants_body,"ਚਿੰਤਾ ਨਾ ਕਰੋ, ਵਧੇਰੇ ਕੁਇਜ਼ ਤੁਹਾਡੇ ਲਈ ਹਨ!",,2020-11-19 11:44:03,2020-11-19 11:44:03
fc0b3b17-ab23-4624-82cd-81e250e82a6f,c26e25a5-9846-467d-8531-840d59f01abf,all_the_best_body,"ਜਲਦੀ ਕਰੋ, ਹੁਣ ਕਵਿਜ਼ ਸ਼ੁਰੂ ਕਰੋ!",,2020-11-19 11:44:17,2020-11-19 11:44:17
fdf2b495-e302-403f-acad-bcc72cb3e017,c26e25a5-9846-467d-8531-840d59f01abf,ok_button,ਠੀਕ ਹੈ,,2020-11-19 11:44:23,2020-11-19 11:44:23
"759ff0ae-008b-42ca-9579-827ef5085ad2",c26e25a5-9846-467d-8531-840d59f01abf,cancel_button,ਨਹੀਂ,,2020-11-19 11:44:30,2020-11-19 11:44:30
"002335df-266f-4677-b4c0-955f377716ac",c26e25a5-9846-467d-8531-840d59f01abf,create_quiz_info,"ਹੋਸ੍ਟ ਬਣੋ! ਨਕਦ ਕਮਾਓ! ਆਪਣੇ  ਕੁਇਜ਼ ਦੀ ਮੇਜ਼ਬਾਨੀ ਕਰੋ, ਦੋਸਤਾਂ ਦੇ ਨਾਲ ਸ਼ਾਮਲ ਹੋਵੋ! ਕੁੱਲ ਰਕਮ ਦਾ 8% ਕਮਾਓ.",,2020-11-19 11:44:40,2020-11-19 11:44:40
"0bd79de9-eb51-48b7-b7dd-2d5e0d49f9d8",c26e25a5-9846-467d-8531-840d59f01abf,invite_quiz_info,""" ਅਸਲ ਮਨੋਰੰਜਨ ਹਮੇਸ਼ਾ ਹਰ ਕਿਸੇ ਦੇ ਨਾਲ ਹੁੰਦਾ ਹੈ! ਦੋਸਤਾਂ ਨੂੰ ਸੱਦਾ ਦਿਓ! ਜਦੋਂ ਉਹ ਰਜਿਸਟਰ ਹੁੰਦੇ ਹਨ, ਤੁਸੀਂ ਦੋਵੇਂ 9 ਸਿੱਕੇ ਕਮਾ ਲੈਂਦੇ ਹੋ! """,,2020-11-19 11:44:47,2020-11-19 11:44:47
f7c73a6a-b3ee-4a36-bb99-9bd16b5aebf3,c26e25a5-9846-467d-8531-840d59f01abf,instructions,ਨਿਰਦੇਸ਼,,2020-11-19 11:44:55,2020-11-19 11:44:55
cd46c750-5675-49d6-82b6-668d5b13e23b,c26e25a5-9846-467d-8531-840d59f01abf,rule_one,ਹਰ ਪ੍ਰਸ਼ਨ ਦਾ ਇਕੋ ਸਹੀ ਜਵਾਬ ਹੁੰਦਾ ਹੈ,,2020-11-19 11:45:02,2020-11-19 11:45:02
fe090614-d143-4ba5-a9fb-6a9b43d54021,c26e25a5-9846-467d-8531-840d59f01abf,rule_two,ਘੱਟੋ ਘੱਟ ਸਮੇਂ ਵਿੱਚ ਸਹੀ ਉੱਤਰ ਦੀ ਚੋਣ ਕਰੋ,,2020-11-19 11:45:09,2020-11-19 11:45:09
"663fba22-09d2-4d4f-a4a7-36088b017de3",c26e25a5-9846-467d-8531-840d59f01abf,rule_three,ਜੇ ਤੁਸੀਂ 10 ਸਕਿੰਟਾਂ ਦੇ ਅੰਦਰ ਜਵਾਬ ਨਹੀਂ ਦਿੰਦੇ ਤਾਂ ਤੁਹਾਨੂੰ ਅਗਲੇ ਪ੍ਰਸ਼ਨ 'ਤੇ ਲਿਜਾਇਆ ਜਾਵੇਗਾ,,2020-11-19 11:45:16,2020-11-19 11:45:16
f08ce331-bbca-4eda-845b-fa304237afe4,c26e25a5-9846-467d-8531-840d59f01abf,rule_four,ਤੁਸੀਂ ਪਿਛਲੇ ਪ੍ਰਸ਼ਨਾਂ ਤੇ ਵਾਪਸ ਨਹੀਂ ਜਾ ਸਕਦੇ,,2020-11-19 11:45:27,2020-11-19 11:45:27
"80c353b1-b22d-41d6-8452-97a6012c2361",c26e25a5-9846-467d-8531-840d59f01abf,rule_five,ਕਵਿਜ਼ ਨੂੰ ਖਤਮ ਕਰਨ ਲਈ ਆਖਰੀ ਪ੍ਰਸ਼ਨ ਵਿੱਚ ਸਬਮਿਟ ਤੇ ਕਲਿਕ ਕਰੋ,,2020-11-19 11:45:36,2020-11-19 11:45:36
b0be4d9b-45ab-4b3a-9beb-48d4c7b290ab,c26e25a5-9846-467d-8531-840d59f01abf,next_button,ਅਗਲਾ,,2020-11-19 11:45:43,2020-11-19 11:45:43
"2c03b96a-24ac-47b0-baa6-5ec9edb2575e",c26e25a5-9846-467d-8531-840d59f01abf,finish_button,ਖਤਮ,,2020-11-19 11:47:57,2020-11-19 11:47:57
b318b4c2-d003-4504-99fc-1b25cad49dd9,c26e25a5-9846-467d-8531-840d59f01abf,quiz_already_finished,ਕੁਇਜ਼ ਪਹਿਲਾਂ ਹੀ ਖਤਮ ਹੋ ਚੁੱਕੀ ਹੈ,,2020-11-19 11:48:04,2020-11-19 11:48:04
"3c455893-9ae2-497d-9da9-ad5a0d315937",c26e25a5-9846-467d-8531-840d59f01abf,quiz_already_started,ਕੁਇਜ਼ ਪਹਿਲਾਂ ਹੀ ਸ਼ੁਰੂ ਹੋ ਚੁੱਕੀ ਹੈ,,2020-11-19 11:48:11,2020-11-19 11:48:11
"09007863-6cbb-41d5-a550-344af0f4f655",c26e25a5-9846-467d-8531-840d59f01abf,quiz_already_suspended,ਕੁਇਜ਼ ਰੱਦ ਕੀਤੀ ਗਈ ਹੈ,,2020-11-19 11:48:19,2020-11-19 11:48:19
"08c89d7f-f647-492b-a2fd-dd7ab9ddab30",c26e25a5-9846-467d-8531-840d59f01abf,quiz_already_full,ਕੁਇਜ਼ ਪਹਿਲਾਂ ਹੀ ਭਰੀ ਹੋਈ ਹੈ,,2020-11-19 11:48:27,2020-11-19 11:48:27
b3ab5b15-31e4-4422-940b-1c9cfc3f391b,c26e25a5-9846-467d-8531-840d59f01abf,quiz_not_joined_yet,ਤੁਸੀਂ ਅਜੇ ਕਵਿਜ਼ ਵਿਚ ਸ਼ਾਮਲ ਨਹੀਂ ਹੋਏ ਹੋ,,2020-11-19 11:48:33,2020-11-19 11:48:33
"9cb6a998-6fcb-486f-a50e-49c34714b878",c26e25a5-9846-467d-8531-840d59f01abf,quiz_not_started_yet,ਕੁਇਜ਼ ਅਜੇ ਸ਼ੁਰੂ ਨਹੀਂ ਕੀਤੀ ਗਈ ਹੈ,,2020-11-19 11:48:41,2020-11-19 11:48:41
"9771a142-0e14-4529-b94a-653a36dac69a",c26e25a5-9846-467d-8531-840d59f01abf,quiz_already_joined,ਤੁਸੀਂ ਪਹਿਲਾਂ ਹੀ ਕੁਇਜ਼ ਵਿਚ ਸ਼ਾਮਲ ਹੋ ਗਏ ਹੋ,,2020-11-19 11:48:48,2020-11-19 11:48:48
"0cde9989-7e82-44c9-82c0-c0b371cfe210",c26e25a5-9846-467d-8531-840d59f01abf,not_enough_wallet_points,ਤੁਹਾਡੇ ਕੋਲ ਵਾਲਿਟ ਪੁਆਇੰਟ ਨਹੀਂ ਹਨ,,2020-11-19 11:48:54,2020-11-19 11:48:54
d603295e-b56f-4474-a226-2d83d9330f3b,c26e25a5-9846-467d-8531-840d59f01abf,minimum_redeem_coins_error,ਘੱਟੋ ਘੱਟ ਛੁਟਕਾਰਾ 20 ਸਿੱਕੇ ਹੋਣਾ ਚਾਹੀਦਾ ਹੈ,,2020-11-19 11:49:03,2020-11-19 11:49:03
bf19e129-d6d7-4752-a142-1269cf85b447,"5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",am,AM,,2020-11-20 02:31:04,2020-11-20 02:31:04
"207ce270-45ec-403c-85d3-dc9e346e0514","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",are_you_sure,তুমি কি নিশ্চিত?,,2020-11-20 02:31:12,2020-11-20 02:31:12
"78a7606d-5c41-4836-b613-7b48f65d36b7","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",buy_coins,মুদ্রা কেনা,,2020-11-20 02:31:22,2020-11-20 02:31:22
"65d6fce5-107c-443c-9fa9-59f012a1cce3","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",cancelled,কাঁসেল্ল,,2020-11-20 02:31:30,2020-11-20 02:31:30
a2afd57b-a38f-42a8-9e3a-ea0c28bf27ac,"5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",choose_a_period,একটি পিরিয়ড চূজ় করুন,,2020-11-20 02:31:37,2020-11-20 02:31:37
"30c15924-f54c-4e13-80ec-ee47d52a6c2c","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",clear,পরিষ্কার,,2020-11-20 02:31:45,2020-11-20 02:31:45
b9c3c72a-4c6b-47a9-ac6f-e546371b95ef,"5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",coin_mall,কয়েন মল,,2020-11-20 02:31:54,2020-11-20 02:31:54
c2bdbd7e-8245-4f37-bed0-249a44d60ae4,"5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",coins,মুদ্রা,,2020-11-20 02:32:01,2020-11-20 02:32:01
"2c28992a-efc9-4648-bf80-29f72e28194b","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",create_quiz,কুইজ তৈরি করুন,,2020-11-20 02:32:09,2020-11-20 02:32:09
d99d0333-198f-4528-943e-b70b093d5cf1,"5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",date_of_birth_ddmmyyyy,জন্ম তারিখ (ডিডি / এমএম / ওয়াইওয়াইওয়াই),,2020-11-20 02:32:20,2020-11-20 02:32:20
a9e0dff5-705f-4a91-a32e-91d6943b5dc3,"5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",days,দিন,,2020-11-20 02:32:29,2020-11-20 02:32:29
"1e06b555-540f-4033-b2ac-99d66d0c4732","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",didnt_get_the_code_resend,কোড পাইনি?,,2020-11-20 02:32:44,2020-11-20 02:32:44
"9fbe048e-1395-4426-bf10-795e1b32d9af","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",edit_profile,প্রোফাইল পরিবর্তন করুন,,2020-11-20 02:32:54,2020-11-20 02:32:54
"5a2f1224-859d-43ed-bba5-a39e8fa5660e","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",email_is_required,ইমেল প্রয়োজন,,2020-11-20 02:33:05,2020-11-20 02:33:05
"693cdfa8-efdb-4a13-ae26-50b0700b910e","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",enter_number_of_coins_to_be_redeemed,বের করার জন্য কয়েনের সংখ্যা লিখুন,,2020-11-20 02:33:15,2020-11-20 02:33:15
d6a4797b-7a80-4e4a-9899-f00d4c3d9012,"5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",enter_quiz_id,কুইজ আইডি লিখুন,,2020-11-20 02:33:25,2020-11-20 02:33:25
"74466a8e-0843-4012-98fb-aca8f4fe208c","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",enter_your_details,আপনার বিশদ লিখুন,,2020-11-20 02:33:32,2020-11-20 02:33:32
"06556fea-bfd6-4aef-bb1c-6ba3580dfd90","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",enter_your_email,তুমার ইমেইল লিখুন,,2020-11-20 02:33:39,2020-11-20 02:33:39
b2e169ea-4b8d-4633-abeb-b239238ded2c,"5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",enter_your_mobile_number,আপনার মোবাইল নাম্বার লিখুন,,2020-11-20 02:33:48,2020-11-20 02:33:48
"781bd996-5ae9-48b9-8086-f6e372974c64","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",enter_your_name,আপনার নাম লিখুন,,2020-11-20 02:36:35,2020-11-20 02:36:35
f4e63cc7-64b1-4f32-8f53-fdf1682e6a4a,"5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",enter_your_phone_number,আপনার ফোন নম্বর লিখুন,,2020-11-20 02:36:47,2020-11-20 02:36:47
"7f74c883-c5f1-4cda-8163-44f147756bc4","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",enter_your_username,আপনার যূজ়র নেম লিখুন,,2020-11-20 02:36:55,2020-11-20 02:36:55
"6193f81d-64d9-4369-b844-b67793c1fffb","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",entry_fee,প্রবেশ মূল্য,,2020-11-20 02:37:04,2020-11-20 02:37:04
bc83b5aa-2c7e-44e8-bc01-7bea10aafff0,"5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",expired,সময় শেষ,,2020-11-20 02:37:12,2020-11-20 02:37:12
"07512514-7c9f-450f-a244-0484d1666276","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",faqs,প্রায়শই প্রশ্ন,,2020-11-20 02:37:20,2020-11-20 02:37:20
"693703a0-11ed-495a-9531-1994907b71e4","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",female,মহিলা,,2020-11-20 02:37:32,2020-11-20 02:37:32
e24ed026-eed9-45fd-a50d-890ca57454e8,"5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",finished,সমাপ্ত,,2020-11-20 02:37:40,2020-11-20 02:37:40
e9904c2e-3d37-4e04-b604-28f386aa3672,"5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",follow_us_on_facebook,ফেসবুকে ফৌলো কারুন,,2020-11-20 02:37:47,2020-11-20 02:37:47
"2f02b6fe-c95c-4a01-b681-36d6958ce186","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",follow_us_on_instagram,ইনস্টাগ্রামে ফৌলো কারুন,,2020-11-20 02:38:03,2020-11-20 02:38:03
c1455513-3a92-4e17-b241-05aad56759bb,"5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",full,সম্পূর্ণ,,2020-11-20 02:38:11,2020-11-20 02:38:11
"42704dc6-ae5d-46b2-b8fd-6dc779b7f03c","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",gifted_coins,উপহার হিসাবে কয়েন,,2020-11-20 02:38:18,2020-11-20 02:38:18
"8852e54c-b930-47f9-a3e0-fc9bff030a75","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",go_to_website,বেবসাইট যান,,2020-11-20 02:38:27,2020-11-20 02:38:27
"489ed98a-cf1c-41ce-b581-d169f4f2c693","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",high_to_low,ওনেক - কম,,2020-11-20 02:38:41,2020-11-20 02:38:41
d5a0f2d2-8e7d-4aa1-90e5-14d080d23516,"5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",low_to_high,কম -ওনেক,,2020-11-20 02:38:50,2020-11-20 02:38:50
"4e597196-c23a-4194-8c6d-5742a6ed4973","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",hosted,হোস্টেড,,2020-11-20 02:39:00,2020-11-20 02:39:00
"61a94458-0074-4d03-8de2-bf1292f2cfe6","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",hosted_by,হোস্ট হ'ল:,,2020-11-20 02:39:10,2020-11-20 02:39:10
"80cb29ac-d07f-4230-8ae8-7ed9ee24cce7","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",hours,ঘন্টার,,2020-11-20 02:42:49,2020-11-20 02:42:49
ec27508b-bbb0-4434-9a17-bf11109310ce,"5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",how_to_play,কিভাবে খেলতে হবে,,2020-11-20 02:44:53,2020-11-20 02:44:53
d953fbab-190a-4a1c-b5f5-aaa1cd821621,"5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",invite_earn,আমন্ত্রণ করুন এবং উপার্জন করুন,,2020-11-20 02:45:02,2020-11-20 02:45:02
"51157299-79ba-4155-89ba-8162fe1df6de","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",invite_friends,বন্ধুদের আমন্ত্রণ জানান,,2020-11-20 02:45:11,2020-11-20 02:45:11
dae9dbb8-8dfd-4a1b-b382-717d0ef4671e,"5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",is_it_a_private_quiz,এটি কি ব্যক্তিগত কুইজ?,,2020-11-20 02:45:19,2020-11-20 02:45:19
bf1df935-285b-4a58-81f3-9feec2a19cbd,"5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",join,জায্ন,,2020-11-20 02:45:30,2020-11-20 02:45:30
"2298b6e7-41b9-4bb0-99ed-893416abc515","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",join_quiz,কুইজে জায্ন কারুন,,2020-11-20 02:45:39,2020-11-20 02:45:39
"32e7a79a-1805-4037-a720-7fd0f1efd77e","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",joined,জায্ন হযেগেছে,,2020-11-20 02:45:51,2020-11-20 02:45:51
"460c5856-d35c-47f4-a596-9935547bbcf5","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",joining_bonus,জায্ন বোনাস,,2020-11-20 02:46:04,2020-11-20 02:46:04
"17bafc00-8c79-4109-9b30-c9969d93a0b6","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",know_more,আরও জানুন,,2020-11-20 02:46:12,2020-11-20 02:46:12
ea6363b3-e5d3-4dd7-acf1-9bf39b17c31d,"5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",languages,ভাষা,,2020-11-20 02:46:19,2020-11-20 02:46:19
"726f7ba6-bf34-4604-b0ae-a326d36198a6","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",logout,লগ আউট,,2020-11-20 02:46:28,2020-11-20 02:46:28
f3835e3c-9ab9-475e-b201-99a884c51a82,"5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",lost,পরাজয়,,2020-11-20 02:46:39,2020-11-20 02:46:39
a60a430e-0c84-423e-ad51-ed381765db50,"5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",male,পুরুষ,,2020-11-20 02:46:49,2020-11-20 02:46:49
e940ac67-6738-4181-a53b-24e0fcb9c7a0,"5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",minutes,মিনিট,,2020-11-20 02:47:13,2020-11-20 02:47:13
da7bd376-f004-4991-947d-930bbd5a442c,"5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",missed,মিস হয়েছে,,2020-11-20 02:47:48,2020-11-20 02:47:48
"859ec49a-3091-45e0-8a80-769b3262cb38","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",name_is_required,নাম আবশ্যক,,2020-11-20 11:48:48,2020-11-20 11:48:48
aebf9228-0251-4c8b-80f1-c6efe116ffad,"5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",no,না,,2020-11-20 11:48:55,2020-11-20 11:48:55
"9559cafc-a8dd-403c-b4ba-33e1aaa725d4","5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",no_quiz_message,এই আইডি সহ কোনও কুইজ নেই:,,2020-11-20 11:49:02,2020-11-20 11:49:02
e863575c-ebab-4be7-8e5f-977c6d431124,"5c53713a-cc07-4c34-b1d2-2ac6a465e8c4",none,কেয়ো না,,2020-11-20 11:49:09,2020-11-20 11:49:09
